idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
10112,AL  GRELHA 06 X 50 C/CANALETA,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
420,AL ANEL 1/2 *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
421,AL ANEL 5/8 *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
3305,AL FLOREIRA RETANGULAR PEQUENA *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1335,AL GRELHA 10 X 100 POLIDA,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1336,AL GRELHA 15 X 100 POLIDA,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
377,AL GRELHA 20 X 100 POLIDA,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
641,AL LANCA FLOR DE LIZ 1/2'' *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
642,AL LANCA FLOR DE LIZ 5/8'' *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
643,AL LANCA SETA 1/2'' *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
644,AL LANCA SETA 5/8'' *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
5983,AL RALO SEMI ESFERICO ABACAXI 100MM,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
10504,AL RALO SEMI ESFERICO ABACAXI 150MM,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
5982,AL RALO SEMI ESFERICO ABACAXI 75MM,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
230,AL TAMPAO 50 X 50 ARTICULADO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
231,AL TAMPAO 60 X 60 ARTICULADO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
232,AL TAMPAO 70 X 70 ARTICULADO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1333,AL TAMPAO T 032 ARTICULADO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1334,AL TAMPAO T 042 ARTICULADO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1241,AL TAMPAO T250 ESGOTO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
914,AL TAMPAO T33 ARTICULADO 54 X 45,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1252,BOLA ALUMINIO 1/2 *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1253,BOLA ALUMINIO 5/8 *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
123134004,GRELHA ALUMINIO ESP 10 X 100 COSTA NAVARRO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
123134128,GRELHA ALUMINIO ESP 15 X 100 COSTA NAVARRO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
123133770,GRELHA ALUMINIO ESP 20 X 100 COSTA NAVARRO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
10102,GRELHA COLETOR GALVAN 100X10,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
10104,GRELHA COLETOR GALVAN 100X15,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
10106,GRELHA COLETOR GALVAN 100X20,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
6129,RALO ALUMINIO ESP 15X15 COSTA NAVARRO,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
6130,RALO ALUMINIO ESP 20X20 COSTA NAVARRO MARTELADA,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1257,TUCHO ALUMINIO 1/2 *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
1258,TUCHO ALUMINIO 5/8 *,F,1,4,2,ACESSORIO/MIUDEZA,CASA E JARDIM,ALUMINIO
3013,BUCHA REDUCAO GALVANIZADA 1 X 3/4 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3012,BUCHA REDUCAO GALVANIZADA 1.1/2 X 1 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3640,BUCHA REDUCAO GALVANIZADA 1.1/2 X 3/4 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3014,BUCHA REDUCAO GALVANIZADA 3/4 X1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1360,"CURVA GALVANIZADA 1"" MACHO *",F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3117,"CURVA GALVANIZADA 1.1/2"" MACH E FEM *",F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3116,CURVA GALVANIZADA 1.1/4'' MACH E FEM *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1358,"CURVA GALVANIZADA 1/2"" MACHO *",F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1359,"CURVA GALVANIZADA 3/4"" MACHO *",F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3418,JOELHO GALVANIZADO 45 GRAUS 1'' H MECH *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3508,JOELHO GALVANIZADO 45 GRAUS 1.1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3419,JOELHO GALVANIZADO 45 GRAUS 1/2 '' REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3420,JOELHO GALVANIZADO 45 GRAUS 3/4'' H MECH *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
624,JOELHO GALVANIZADO 90 GRAUS 1'' REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
625,JOELHO GALVANIZADO 90 GRAUS 1.1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
626,JOELHO GALVANIZADO 90 GRAUS 1.1/4 REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
627,JOELHO GALVANIZADO 90 GRAUS 1/2'' REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
628,JOELHO GALVANIZADO 90 GRAUS 2'',F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
629,JOELHO GALVANIZADO 90 GRAUS 2.1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
630,JOELHO GALVANIZADO 90 GRAUS 3/4'' REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
631,JOELHO GALVANIZADO REDUCAO 3/4 X 1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
10937,LUVA DE REDUCAO GALVANIZADA 1'' X 1/2,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
711,LUVA DE REDUCAO GALVANIZADA 1'' X 3/4 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
10935,LUVA DE REDUCAO GALVANIZADA 1.1/2 X 1.1/4,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
10933,LUVA DE REDUCAO GALVANIZADA 2 X 1.1/2,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2176,LUVA DE REDUCAO GALVANIZADA 3/4 X 1/2 (MACHO / FEMEA) *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
712,LUVA DE REDUCAO GALVANIZADA 3/4 X 1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
704,LUVA GALVANIZADA 1'' REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
705,LUVA GALVANIZADA 1.1/2 REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
706,LUVA GALVANIZADA 1.1/4'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
707,LUVA GALVANIZADA 1/2'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
708,LUVA GALVANIZADA 2'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
709,LUVA GALVANIZADA 2.1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
710,LUVA GALVANIZADA 3/4 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
831,NIPEL GALVANIZADO 1'' REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
832,NIPEL GALVANIZADO 1.1/2 H MECH *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
833,NIPEL GALVANIZADO 1.1/4 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
834,NIPEL GALVANIZADO 1/2'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
835,NIPEL GALVANIZADO 2'' H MECH *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
836,NIPEL GALVANIZADO 2.1/2 TUPY *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
837,NIPEL GALVANIZADO 3/4,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1100,REGISTRO DE ESFERA 1'' C/ ALAVANCA *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1098,REGISTRO DE ESFERA 1/2 C/ ALAVANCA *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1099,REGISTRO DE ESFERA 3/4 C/ ALAVANCA *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1104,REGISTRO GAVETA 1510 1'' DECA *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1101,REGISTRO GAVETA 1510 1/2 DECA *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1103,REGISTRO GAVETA 1510 3/4 DECA *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3005,TAMPAO EXTERNO (ROSCA INTERNA) GALV 1'' ( CAP GALV ) *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3006,TAMPAO EXTERNO (ROSCA INTERNA) GALV 1.1/2 ( CAP GALV ) *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3007,TAMPAO EXTERNO (ROSCA INTERNA) GALV 1.1/4'' ( CAP GALV ) *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3008,TAMPAO EXTERNO (ROSCA INTERNA) GALV 1/2'' ( CAP GALV ) *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3009,TAMPAO EXTERNO (ROSCA INTERNA) GALV 2'' ( CAP GALV ) *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3010,TAMPAO EXTERNO (ROSCA INTERNA) GALV 3/4 ( CAP GALV ) *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2999,"TAMPAO INTERNO (ROSCA EXTERNA) GALV 1"" ( PLUG OU BUJÃO ) *",F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3000,TAMPAO INTERNO (ROSCA EXTERNA) GALV 1.1/2 ( PLUG OU BUJÃO ),F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3002,TAMPAO INTERNO (ROSCA EXTERNA) GALV 1/2 ( PLUG OU BUJÃO ) *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3003,"TAMPAO INTERNO (ROSCA EXTERNA) GALV 2"" ( PLUG OU BUJÃO ) *",F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
3004,TAMPAO INTERNO (ROSCA EXTERNA) GALV 3/4'' ( PLUG OU BUJÃO ),F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2985,TEE GALVANIZADO 1'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2986,TEE GALVANIZADO 1.1/2 '' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2987,TEE GALVANIZADO 1.1/4 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2989,TEE GALVANIZADO 1/2'' 90 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2350,TEE GALVANIZADO 2'' REMADI *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2990,TEE GALVANIZADO 2.1/2 '' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2992,TEE GALVANIZADO 3/4'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2988,TEE GALVANIZADO 45' 1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2991,TEE GALVANIZADO 45' 3/4 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2993,UNIAO GALVANIZADO 1'' H MECH *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2994,UNIAO GALVANIZADO 1.1/2 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2995,UNIAO GALVANIZADO 1.1/4 *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2996,UNIAO GALVANIZADO 1/2'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2997,UNIAO GALVANIZADO 2'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1799,UNIAO GALVANIZADO 2.1/2'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
2998,UNIAO GALVANIZADO 3/4'' *,F,1,4,24,ACESSORIO/MIUDEZA,CASA E JARDIM,CONEXOES GALVANIZADAS
1855,FF CANTONEIRA FERRO FUNDIDO 16 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1146,FF CANTONEIRA FERRO FUNDIDO 20 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1145,FF CANTONEIRA FERRO FUNDIDO 30 CM,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1144,FF CANTONEIRA FERRO FUNDIDO 40 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2194,FF CAXILHO 10 X 100 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2193,FF CAXILHO 10 X 50 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2196,FF CAXILHO 15 X 100 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2195,FF CAXILHO 15 X 50 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2198,FF CAXILHO 20 X 100 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2228,FF CAXILHO 25 X 100 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2238,FF CAXILHO 25 X 50 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2229,FF CAXILHO 30 X 100 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2239,FF CAXILHO 30 X 50 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2199,FF CHAPA DE FOGAO 3 FUROS *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2200,FF CHAPA DE FOGAO 4 FUROS *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133544,FF GRELHA 100 X 10 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133545,FF GRELHA 100 X 15 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133546,FF GRELHA 100 X 20 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133547,FF GRELHA 100 X 25 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133548,FF GRELHA 100 X 30 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133549,FF GRELHA 50 X 10 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133550,FF GRELHA 50 X 15 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133551,FF GRELHA 50 X 20 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133552,FF GRELHA 50 X 25 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133821,FF GRELHA 50 X 30 CM *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1611,FF GRELHA BOCA DE LOBO 30 X 90 LEVE *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1612,FF GRELHA BOCA DE LOBO ART 30 X 90 PESADA *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1352,FF RALO 10 X 10 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1351,FF RALO 15 X 15 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1353,FF RALO 20 X 20 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1354,FF RALO 25 X 25 COM CAXILHO,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
350,FF RALO 25 X 25 S/ CAXILHO,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1355,FF RALO 30 X 30 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1356,FF RALO 40 X 40 *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133668,FF TAMPAO C/ ARO CX GORDURA N 1 32 CM SIMPLES *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133669,FF TAMPAO C/ ARO CX GORDURA N 2 42 CM SIMPLES,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
11511,FF TAMPAO DUPLA FACE ES/AP  ARTICULADO,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
1673,FF TAMPAO DUPLA FACE ES/AP *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133667,FF TAMPAO P/ CISTERNA 50 X 50 ARTICULADO *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133758,FF TAMPAO P/ CISTERNA 60 X 60 ARTICULADO *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133665,FF TAMPAO QUADRADO 30 X 30 T 16 SIMPLES *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123133666,FF TAMPAO QUADRADO 40 X 40 T 18 SIMPLES *,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
2082,FF TAMPAO T 33 ARTICULADO LEVE,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
123134024,FF TAMPAO T 33 ARTICULADO PESADO,F,1,4,44,ACESSORIO/MIUDEZA,CASA E JARDIM,FERRO FUNDIDO
